verseId	book	chapter	verse	text
B01_C007_V004	Kejadian	7	4	Sebab, dalam tujuh hari, Aku akan menurunkan hujan ke bumi selama empat puluh hari dan empat puluh malam, dan segala yang hidup, yang telah Aku buat itu, akan Aku musnahkan dari muka bumi.”
B01_C007_V005	Kejadian	7	5	Lalu, Nuh melaksanakan semua yang telah TUHAN perintahkan kepadanya.
B01_C007_V006	Kejadian	7	6	Nuh berumur 600 tahun ketika air bah itu melanda bumi.
B01_C007_V007	Kejadian	7	7	Lalu, Nuh beserta anak-anaknya, dan istrinya, dan para istri anak-anaknya masuk ke dalam bahtera karena air bah itu.
B01_C007_V008	Kejadian	7	8	Dari binatang yang halal dan binatang yang haram, dan burung-burung, dan segala yang merayap di tanah,
B01_C007_V009	Kejadian	7	9	sepasang demi sepasang, jantan dan betina, datang kepada Nuh ke dalam bahtera itu, sebagaimana yang telah diperintahkan Allah kepada Nuh.
B01_C007_V010	Kejadian	7	10	Setelah tujuh hari, air bah itu pun melanda bumi.
B01_C007_V011	Kejadian	7	11	Pada tahun keenam ratus masa hidup Nuh, pada bulan kedua, hari ketujuh belas bulan itu, pada hari itu semua mata air samudra raya terbelah dan semua pintu air di langit terbuka.
B01_C007_V012	Kejadian	7	12	Hujan turun ke bumi selama empat puluh hari dan empat puluh malam.
B01_C007_V013	Kejadian	7	13	Pada hari yang sama, Nuh bersama Sem, dan Ham, dan Yafet; anak-anak Nuh, serta istri Nuh, dan ketiga istri anak-anaknya masuk ke dalam bahtera.
B01_C007_V014	Kejadian	7	14	Mereka dan setiap binatang menurut jenisnya, setiap jenis ternak, segala yang merayap di muka bumi menurut jenisnya, dan setiap burung menurut jenisnya, setiap yang bersayap.
B01_C007_V015	Kejadian	7	15	Mereka masuk ke dalam bahtera bersama Nuh, sepasang demi sepasang dari segala makhluk yang ada napas hidup di dalamnya.
B01_C007_V016	Kejadian	7	16	Mereka yang masuk ke dalam, jantan dan betina dari segala makhluk, mereka masuk sebagaimana yang telah diperintahkan TUHAN kepada Nuh. Lalu, TUHAN menutupkan bahtera itu untuk Nuh.
B01_C007_V017	Kejadian	7	17	Banjir itu berlangsung selama empat puluh hari, dan air itu bertambah-tambah dan mengangkat bahtera itu sehingga naik tinggi di atas bumi.
B01_C007_V018	Kejadian	7	18	Air itu semakin hebat dan bertambah sangat besar di muka bumi, dan bahtera itu terapung-apung di permukaan air.
B01_C007_V019	Kejadian	7	19	Air itu makin bertambah-tambah hebatnya di bumi sehingga semua gunung yang tinggi, yang ada di kolong langit pun tertutup.
B01_C007_V020	Kejadian	7	20	Air itu mencapai 15 hasta lebih tinggi dan gunung-gunung ditutupinya.
B01_C007_V021	Kejadian	7	21	Segala makhluk yang bergerak di bumi pun musnah, baik burung-burung, ternak, binatang liar, segala makhluk melata yang merayap di atas bumi, dan semua manusia.
B01_C007_V022	Kejadian	7	22	Semua yang di darat, yang ada napas kehidupan dalam hidungnya, mati.
B01_C007_V023	Kejadian	7	23	Dia memusnahkan segala yang hidup yang ada di muka bumi, manusia dan binatang, dan yang merayap, dan burung-burung di langit. Mereka dimusnahkan dari bumi. Hanya Nuh yang tertinggal serta mereka yang bersama dengannya dalam bahtera.
B01_C007_V024	Kejadian	7	24	Air pun terus menguasai bumi selama 150 hari.
B01_C008_V001	Kejadian	8	1	Lalu, Allah mengingat Nuh, dan segala binatang, dan segala ternak yang bersamanya dalam bahtera itu. Allah membuat angin berembus ke atas bumi sehingga air pun surut.
B01_C008_V002	Kejadian	8	2	Setelah itu, mata air-mata air dari kedalaman bumi dan dari pintu-pintu air di langit juga ditutup. Hujan dari langit pun dihentikan.
B01_C008_V003	Kejadian	8	3	Air itu berangsur-angsur surut dari muka bumi dan pada akhir hari ke-150, air itu berkurang.
B01_C008_V004	Kejadian	8	4	Pada bulan ketujuh, hari yang ketujuh belas pada bulan itu, bahtera itu kandas di pegunungan Ararat.
B01_C008_V005	Kejadian	8	5	Air itu terus surut sampai bulan kesepuluh. Pada hari pertama bulan kesepuluh itu, puncak-puncak pegunungan itu tampak.
B01_C008_V006	Kejadian	8	6	Pada akhir dari 40 hari itu, Nuh membuka jendela bahtera yang dibuatnya,
B01_C008_V007	Kejadian	8	7	dan melepaskan seekor gagak yang pergi, terbang, dan kembali lagi sampai air itu mengering dari permukaan bumi.
B01_C008_V008	Kejadian	8	8	Kemudian, dia juga melepaskan seekor merpati darinya untuk mengetahui apakah air telah surut dari permukaan bumi.
B01_C008_V009	Kejadian	8	9	Akan tetapi, merpati itu tidak menemukan tempat untuk bertengger sehingga ia kembali kepada Nuh di dalam bahtera itu karena air masih ada di seluruh permukaan bumi. Nuh mengulurkan tangannya untuk menangkap merpati itu dan memasukannya ke bahtera.
B01_C008_V010	Kejadian	8	10	Jadi, dia menunggu selama tujuh hari lagi, dan dia kembali melepaskan merpati itu dari bahtera.
B01_C008_V011	Kejadian	8	11	Lalu, merpati itu kembali kepadanya pada sore hari, dan lihat, sehelai daun zaitun yang baru terpetik ada di paruhnya. Dengan demikian, Nuh mengetahui bahwa air telah surut dari permukaan bumi.
B01_C008_V012	Kejadian	8	12	Nuh menunggu selama tujuh hari lagi, lalu kembali melepaskan merpati itu, yang tidak kembali lagi kepadanya.
B01_C008_V013	Kejadian	8	13	Pada tahun yang ke-601, pada hari pertama bulan pertama itu, air telah mengering dari bumi. Lalu, Nuh membuka atap bahtera itu dan melihat bahwa permukaan tanah sudah kering.
B01_C008_V014	Kejadian	8	14	Pada bulan kedua hari ke-27 bulan itu, bumi sudah kering.
B01_C008_V015	Kejadian	8	15	Kemudian, Allah berkata kepada Nuh,
B01_C008_V016	Kejadian	8	16	“Keluarlah dari bahtera itu, kamu, istrimu, anak-anakmu, dan istri-istri mereka, bersamamu.
B01_C008_V017	Kejadian	8	17	Bawalah denganmu segala yang hidup yang ada bersamamu, burung-burung, binatang ternak, segala yang melata yang merayap di atas bumi, supaya mereka dapat berkelompok di bumi, berkembang biak, dan bertambah-tambah banyaknya di atas bumi.”
B01_C008_V018	Kejadian	8	18	Lalu, Nuh keluar, dan anak-anaknya, istrinya, juga para istri anak-anaknya bersamanya.
B01_C008_V019	Kejadian	8	19	Segala binatang, segala yang merayap, segala burung, segala yang bergerak di atas bumi, keluar dari bahtera menurut jenisnya masing-masing.
B01_C008_V020	Kejadian	8	20	Kemudian, Nuh membangun sebuah mazbah untuk TUHAN. Dia mengambil beberapa binatang yang halal dan beberapa dari burung yang halal, lalu mempersembahkan persembahan bakaran di mazbah itu.
B01_C008_V021	Kejadian	8	21	TUHAN mencium bau harum itu dan TUHAN berkata dalam hati-Nya, “Aku tidak akan lagi mengutuk tanah karena manusia sebab niat hati manusia itu jahat sejak masa mudanya. Aku juga tidak akan memusnahkan lagi setiap makhluk hidup seperti yang telah Aku lakukan.
B01_C008_V022	Kejadian	8	22	Selama bumi masih ada, musim tanam dan musim panen, dingin dan panas, musim kemarau dan musim hujan, siang dan malam, tidak akan berhenti.”
B01_C009_V001	Kejadian	9	1	Allah memberkati Nuh beserta anak-anaknya, dan berfirman kepada mereka, “Beranakcuculah, dan berlipatgandalah, dan penuhilah bumi.
B01_C009_V002	Kejadian	9	2	Ketakutan akan kamu dan kegentaran akan kamu akan berlaku atas setiap binatang di bumi dan atas setiap burung di langit, atas segala yang merayap di bumi dan atas segala ikan di laut. Ke dalam tanganmu mereka diserahkan.
B01_C009_V003	Kejadian	9	3	Segala yang hidup dan bergerak akan menjadi makananmu. Seperti Aku memberikan tumbuhan-tumbuhan hijau kepadamu, sekarang Aku memberikan segalanya kepadamu.
B01_C009_V004	Kejadian	9	4	Namun, jangan kamu makan daging yang masih bernyawa, yaitu darahnya.
B01_C009_V005	Kejadian	9	5	Sebab, Aku pasti akan menuntut pembalasan atas darahmu, yaitu nyawamu; dari setiap binatang Aku akan menuntutnya, dan Aku juga akan menuntut nyawa manusia lainnya dari setiap manusia.
B01_C009_V006	Kejadian	9	6	Siapa pun yang menumpahkan darah manusia, darahnya akan ditumpahkan oleh manusia. Sebab, Allah menciptakan manusia sesuai dengan rupa-Nya sendiri.
B01_C009_V007	Kejadian	9	7	Beranakcuculah kamu serta berlipatgandalah; penuhilah bumi dan berlipatgandalah di dalamnya.”
B01_C009_V008	Kejadian	9	8	Lalu, Allah berkata kepada Nuh dan anak-anaknya yang bersamanya,
B01_C009_V009	Kejadian	9	9	“Lihat! Sekarang Aku menetapkan perjanjian-Ku denganmu dan dengan keturunanmu yang akan datang,
B01_C009_V010	Kejadian	9	10	dan dengan segala yang hidup yang ada bersamamu, baik burung-burung, ternak, segala binatang di bumi, dari semua yang keluar dari bahtera, yaitu segala binatang di bumi.
B01_C009_V011	Kejadian	9	11	Aku menetapkan perjanjian-Ku denganmu: tidak akan ada lagi makhluk hidup yang dibinasakan oleh air bah; tidak akan ada lagi air bah yang menghancurkan bumi.”
B01_C009_V012	Kejadian	9	12	Allah berfirman, “Inilah tanda perjanjian yang Kubuat antara Aku dan kamu, dan setiap makhluk hidup yang bersama-sama denganmu, untuk seluruh generasi selanjutnya:
B01_C009_V013	Kejadian	9	13	Aku akan menaruh busur-Ku di awan dan itu akan menjadi bukti perjanjian antara Aku dan bumi.
B01_C009_V014	Kejadian	9	14	Apabila Aku mendatangkan awan-awan ke atas bumi dan busur itu tampak di awan,
B01_C009_V015	Kejadian	9	15	Aku akan mengingat perjanjian antara Aku dan kamu dan setiap makhluk hidup sehingga air tidak akan lagi menjadi air bah yang membinasakan semua yang hidup.
B01_C009_V016	Kejadian	9	16	Kapan pun busur itu ada di awan, Aku akan melihatnya dan akan mengingat perjanjian kekal antara Allah dan setiap makhluk hidup yang ada di atas bumi.”
B01_C009_V017	Kejadian	9	17	Kemudian, Allah berfirman kepada Nuh, “Itulah tanda dari perjanjian yang telah Aku tetapkan antara Aku dengan segala makhluk hidup di bumi.”
B01_C009_V018	Kejadian	9	18	Anak-anak Nuh yang keluar dari bahtera adalah Sem, Ham, dan Yafet. Ham adalah bapak orang Kanaan.
B01_C009_V019	Kejadian	9	19	Mereka bertiga adalah anak Nuh. Dari mereka, lahir seluruh manusia yang tersebar di bumi.
B01_C009_V020	Kejadian	9	20	Nuh menjadi petani dan mulai menggarap kebun anggur.
B01_C009_V021	Kejadian	9	21	Pada suatu hari, Nuh minum anggur dan mabuk, lalu dia telanjang di dalam tendanya.
B01_C009_V022	Kejadian	9	22	Ham, bapak orang Kanaan itu, melihat ketelanjangan ayahnya dan memberitahukannya kepada kedua saudaranya di luar.
B01_C009_V023	Kejadian	9	23	Akan tetapi, Sem dan Yafet mengambil sehelai kain dan meletakkannya di bahu mereka, lalu dengan berjalan mundur mereka menutupi ketelanjangan ayah mereka. Mereka memalingkan wajah mereka sehingga tidak melihat ketelanjangan ayahnya.
B01_C009_V024	Kejadian	9	24	Ketika Nuh sadar dari mabuknya, dia mengetahui yang dilakukan anak bungsunya itu kepadanya.
B01_C009_V025	Kejadian	9	25	Karena itu, dia berkata, “Terkutuklah Kanaan! Kiranya dia menjadi hamba dari hamba saudara-saudaranya.”
B01_C009_V026	Kejadian	9	26	Nuh juga berkata, “Terpujilah TUHAN, Allah Sem! Biarlah Kanaan menjadi hambanya.
B01_C009_V027	Kejadian	9	27	Biarlah Allah meluaskan Yafet, biarlah dia tinggal di tenda Sem, dan biarlah Kanaan menjadi hamba baginya.”
B01_C009_V028	Kejadian	9	28	Setelah air bah, Nuh masih hidup 350 tahun lagi.
B01_C009_V029	Kejadian	9	29	Jadi, seluruh masa hidup Nuh adalah 950 tahun, kemudian dia mati.
B01_C010_V001	Kejadian	10	1	Inilah keturunan Sem, Ham, dan Yafet, anak-anak Nuh. Anak-anak laki-laki lahir bagi mereka setelah peristiwa air bah.
B01_C010_V002	Kejadian	10	2	Keturunan Yafet adalah Gomer, Magog, Madai, Yawan, Tubal, Mesekh, dan Tiras.
B01_C010_V003	Kejadian	10	3	Keturunan Gomer adalah Askenas, Rifat, dan Togarma.
B01_C010_V004	Kejadian	10	4	Keturunan Yawan adalah Elisa, Tarsis, Kitim, dan Dodanim.
B01_C010_V005	Kejadian	10	5	Dari merekalah tersebar bangsa-bangsa daerah pesisir, masing-masing menurut bahasa, kaum keluarga, dan bangsanya sendiri.
B01_C010_V006	Kejadian	10	6	Keturunan Ham adalah Kush, Misraim, Put, dan Kanaan.
B01_C010_V007	Kejadian	10	7	Keturunan Kush adalah Seba, Hawila, Sabta, Raema, dan Sabtekha. Keturunan Raema adalah Syeba dan Dedan.
B01_C010_V008	Kejadian	10	8	Kush adalah ayah Nimrod, yang menjadi orang perkasa pertama di bumi.
B01_C010_V009	Kejadian	10	9	Dia adalah pemburu yang perkasa di hadapan TUHAN. Karena itu, orang-orang berkata, “Seperti Nimrod, pemburu yang perkasa di hadapan TUHAN.”
B01_C010_V010	Kejadian	10	10	Pada awalnya, wilayah kerajaannya adalah Babel, Erekh, Akad, dan Kalne di tanah Sinear.
B01_C010_V011	Kejadian	10	11	Dari tanah itu, dia masuk ke Asyur lalu membangun Niniwe, Rehobot-Ir, Kalah,
B01_C010_V012	Kejadian	10	12	dan Resen yang ada di antara Niniwe dan Kalah; yang adalah kota yang besar.
B01_C010_V013	Kejadian	10	13	Misraim adalah ayah Ludim, Anamim, Lehabim, Naftuhim,
B01_C010_V014	Kejadian	10	14	Patrusim, Kasluhim, yang adalah nenek moyang bangsa Filistin, dan Kaftorim.
B01_C010_V015	Kejadian	10	15	Kanaan adalah ayah Sidon, anak sulungnya, dan Het,
B01_C010_V016	Kejadian	10	16	dan orang Yebusi, orang Amori, orang Girgasi,
B01_C010_V017	Kejadian	10	17	orang Hewi, orang Arki, orang Sini,
B01_C010_V018	Kejadian	10	18	orang Arwadi, orang Semari, dan orang Hamati. Seiring berjalannya waktu, kaum keluarga Kanaan ini pun tersebar.
B01_C010_V019	Kejadian	10	19	Wilayah orang Kanaan membentang dari Sidon ke arah Gerar sampai ke Gaza, dan ke arah Sodom, Gomora, Adma, Zeboim, sampai ke Lasa.
B01_C010_V020	Kejadian	10	20	Itulah keturunan Ham menurut kaum keluarganya, bahasanya, negerinya, dan bangsanya.
B01_C010_V021	Kejadian	10	21	Lahirlah juga anak-anak laki-laki bagi Sem, yang adalah nenek moyang anak-anak Eber dan saudara tertua Yafet.
B01_C010_V022	Kejadian	10	22	Keturunan Sem adalah Elam, Asyur, Arpakhsad, Lud, dan Aram.
B01_C010_V023	Kejadian	10	23	Keturunan Aram adalah Us, Hul, Geter, dan Mas.
B01_C010_V024	Kejadian	10	24	Arpakhsad adalah ayah Selah; dan Selah adalah ayah Eber.
B01_C010_V025	Kejadian	10	25	Bagi Eber, lahirlah dua anak laki-laki, yang satu bernama Peleg sebab pada masa hidupnya bumi terbelah, sedangkan saudaranya bernama Yoktan.
B01_C010_V026	Kejadian	10	26	Yoktan adalah ayah Almodad, Selef, Hazar-Mawet, Yerah,
B01_C010_V027	Kejadian	10	27	Hadoram, Uzal, Dikla,
B01_C010_V028	Kejadian	10	28	Obal, Abimael, Syeba,
B01_C010_V029	Kejadian	10	29	Ofir, Hawila, dan Yobab; semuanya adalah keturunan Yoktan.
B01_C010_V030	Kejadian	10	30	Wilayah mereka membentang dari Mesa ke arah Sefar di pegunungan sebelah timur.
B01_C010_V031	Kejadian	10	31	Itulah keturunan Sem menurut kaum keluarganya, bahasanya, negerinya, dan bangsanya.
B01_C010_V032	Kejadian	10	32	Itulah daftar keluarga dari anak-anak Nuh menurut silsilah mereka dan bangsa mereka. Dari merekalah, bangsa-bangsa tersebar ke seluruh bumi setelah peristiwa air bah.
B01_C011_V001	Kejadian	11	1	Pada saat itu, seluruh bumi itu memiliki satu bahasa dan logat yang sama.
B01_C011_V002	Kejadian	11	2	Dalam perjalanan ke timur, mereka menemukan dataran di tanah Sinear dan menetap di sana.
B01_C011_V003	Kejadian	11	3	Lalu, mereka berkata satu sama lain, “Mari kita membuat batu bata dan membakarnya baik-baik.” Lalu, mereka memakai bata-bata itu sebagai batu dan aspal sebagai perekatnya.
B01_C011_V004	Kejadian	11	4	Kemudian, mereka berkata, “Mari kita membangun kota bagi kita dengan menara yang puncaknya sampai ke langit, dan marilah kita membuat nama bagi kita supaya kita jangan tersebar ke seluruh muka bumi.”
B01_C011_V005	Kejadian	11	5	Akan tetapi, TUHAN turun untuk melihat kota dan menara yang telah dibangun oleh anak-anak manusia itu.
B01_C011_V006	Kejadian	11	6	TUHAN berkata, “Lihat! Mereka ini adalah satu bangsa dan mereka memakai bahasa yang sama, dan ini baru awal dari yang dapat mereka lakukan. Mulai sekarang, segala yang mereka rencanakan untuk dilakukan, tidak ada yang tidak terlaksana.
B01_C011_V007	Kejadian	11	7	Ayo, Kita turun dan mengacaukan bahasa mereka supaya mereka tidak dapat memahami satu sama lain.”
B01_C011_V008	Kejadian	11	8	Lalu, TUHAN mencerai-beraikan mereka ke seluruh bumi. Mereka pun berhenti membangun kota itu.
B01_C011_V009	Kejadian	11	9	Karena itu, tempat itu disebut Babel karena di sana TUHAN mengacaukan bahasa seluruh bumi, dan dari tempat itu TUHAN mencerai-beraikan mereka ke seluruh muka bumi.
B01_C011_V010	Kejadian	11	10	Inilah keturunan Sem. Ketika Sem berumur 100 tahun, Arpakhsad lahir baginya, yaitu dua tahun setelah peristiwa air bah.
B01_C011_V011	Kejadian	11	11	Setelah Arpakhsad lahir baginya, Sem hidup 500 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V012	Kejadian	11	12	Ketika Arpakhsad hidup selama 35 tahun, Selah lahir baginya.
B01_C011_V013	Kejadian	11	13	Setelah Selah lahir baginya, Arpakhsad hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V014	Kejadian	11	14	Ketika Selah hidup selama 30 tahun, Eber lahir baginya.
B01_C011_V015	Kejadian	11	15	Setelah Eber lahir baginya, Selah hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V016	Kejadian	11	16	Ketika Eber hidup selama 34 tahun, Peleg lahir baginya.
B01_C011_V017	Kejadian	11	17	Setelah Peleg lahir baginya, Eber hidup 430 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V018	Kejadian	11	18	Ketika Peleg hidup selama 30 tahun, Rehu lahir baginya.
B01_C011_V019	Kejadian	11	19	Setelah Rehu lahir baginya, Peleg hidup 209 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V020	Kejadian	11	20	Ketika Rehu hidup selama 32 tahun, Serug lahir baginya.
B01_C011_V021	Kejadian	11	21	Setelah Serug lahir baginya, Rehu hidup 207 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V022	Kejadian	11	22	Ketika Serug hidup selama 30 tahun, Nahor lahir baginya.
B01_C011_V023	Kejadian	11	23	Setelah Nahor lahir baginya, Serug hidup 200 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V024	Kejadian	11	24	Ketika Nahor hidup selama 29 tahun, Terah lahir baginya.
B01_C011_V025	Kejadian	11	25	Setelah Terah lahir baginya, Nahor hidup 119 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.
B01_C011_V026	Kejadian	11	26	Ketika Terah hidup selama 70 tahun, Abram, Nahor, dan Haran lahir baginya.
B01_C011_V027	Kejadian	11	27	Inilah keturunan Terah. Abram, Nahor, dan Haran lahir bagi Terah. Setelah itu, Lot lahir bagi Haran.
B01_C011_V028	Kejadian	11	28	Haran mati di hadapan Terah, ayahnya, di tanah kelahirannya, Ur-Kasdim.
B01_C011_V029	Kejadian	11	29	Abram dan Nahor mengambil istri. Istri Abram bernama Sarai dan istri Nahor bernama Milka, anak Haran, ayah Milka dan Yiska.
B01_C011_V030	Kejadian	11	30	Sarai itu mandul, dia tidak punya anak.
B01_C011_V031	Kejadian	11	31	Dari Ur-Kasdim, Terah membawa Abram, anaknya, Lot anak Haran, cucunya, dan Sarai, menantunya, istri Abram, ke tanah Kanaan. Ketika sampai di Haran, mereka menetap di sana.
